id_sp,kode_pt,nama_pt
DBD20490-3784-4E20-8670-069574C25117,902423,Northern Melbourne Institute Of Tafe
3674553D-FDE6-4A10-80D4-06A83C91233D,111019,Universitas Kaltara
0A2D9D53-6196-4FEA-845D-06AB51F1CE65,093171,STIKES Amanah Makassar
E4182B1F-CC7D-4F59-A74D-06B4CD9AE27B,902774,Ghent University
705BC7DA-9145-4F75-8558-06B8A6B751C3,901514,Southwestern Baptist Theological Seminary
CD866098-A8BE-411A-AD0E-06C6A1790BCF,902118,Pontificium Athenaum Anselmianum
B74908A3-021F-42D5-AAAE-06DD4840E13A,073100,Sekolah Tinggi Teknik Atlas Nusantara
FBF5AF7A-A63C-42B8-AA1A-06E73BDCE0D7,074064,Akademi Pariwisata Dan Perhotelan Ganesha
F0A775BF-A6FC-498B-B68E-06EDA79A318B,134040,Akademi Kebidanan Muhammadiyah Banda Aceh
5DE8D019-5686-4BB6-AA29-06EEEE2B1BEA,901531,Youngstown State University
ECAB993F-E062-4FDF-949F-06F510C5D67A,011016,Universitas Asahan
45B6F03C-B5DC-4576-9FED-06F8D8F4A36A,071109,Universitas Bina Sehat PPNI Mojokerto
9934B488-A6BC-4173-9898-06FC340D7378,902688,THE ENGLISH AND FOREIGN LANGUAGES UNIVERSITY
F2E5E25F-5630-457B-82AE-0706BA44E03C,043319,Sekolah Tinggi Pariwisata Bogor
5144DFAD-8F8C-49F2-A516-070A7391BE55,900560,Universiti Brunei Darussalam
85B9A250-2458-42D4-8235-070D4E5E3E1B,344023,Akademi Farmasi Propinsi Jambi
71001C38-A5C1-47C6-B152-07208E026566,212016,Institut KeIslaman Hasyim As`ari (IKAHA) Tebuireng Jombang
20C93BC8-25BA-43EF-89EF-072925F90A53,073152,Sekolah Tinggi Ilmu Kesehatan Kendedes
EE1D1481-2F0D-497F-8F1A-0736287E1E22,093197,STKIP Muhammadiyah Palopo
67254692-D703-43E0-96AC-07367055918F,900709,Xiamen University
DF0E30D7-48E7-4DAC-9652-0739183F2846,903191,Kawasaki Medical School
D91E14CE-1E9E-41BD-B7B8-073C3D77152F,104003,Akademi Ilmu Komunikasi Padang
4B3492D6-076B-4487-AC3D-0745001E64BD,134034,Akademi Kebidanan Medica Alas Leuser
845667C8-887E-454A-B23B-074B953B1ED1,014166,Akademik Kebidanan Armina Centre Panyabungan
90CB5086-EE4E-4FEC-99F3-074CEEA0D27B,023044,Sekolah Tinggi Ilmu Ekonomi Rahmaniyah
D16F8D30-7337-4D1E-A109-07514B7F7746,900850,University Of Petroleum
B6C60C5A-C2EF-48FF-8C1E-075365086670,213356,"STAI DDI Mangkoso, Barru, Sulawesi Selatan"
D4ED02D4-995F-467A-8FE4-07561FC1CB7D,213539,Sekolah Tinggi Ekonomi dan Bisnis Islam (STEBIS) Muhammadiyah Sumedang
C032C714-395E-477C-9486-075C07E0087A,111021,Universitas Nahdlatul Ulama Kalimantan Selatan
376AA6DA-2B11-4D37-BAF9-07636A5C7A15,054062,Akademi Kebidanan Ummi Khasanah
533E6107-58D7-4C36-9020-076BFA295D14,032006,Institut Teknologi Indonesia
E08C6F05-2DD1-4766-B014-076EE6186088,023052,Sekolah Tinggi Ilmu Administrasi Satya Negara
52FB1A4C-57CB-49EA-AE8F-0771ADCA08D6,902432,Australian Graduate School Of Management
36A59528-0939-40C8-A93A-077396929715,033052,STISIP Pusaka Nusantara
ACB645E0-FDA1-4B8F-BD6C-07768208744D,213547,STEBI Global Mulia Cikarang 
9FD7BB40-9910-449F-86A2-0777188D5DF3,233290,Sekolah Tinggi Guru Huria HKBP Sipoholon
4CD82C96-0A7E-4C19-8C47-07816125E1B2,902076,Universitat Dusseldorf
60F76BD9-91D0-4CBA-A729-078C561F5DAB,903328,University of Pecs
C8802E4A-AD49-4685-AF8C-078CB12FABE9,044242,Akademi Manajemen Gunung Leuser
47C7A175-23C0-4F35-8E08-0794DB31C43A,074043,Akademi Analis Kesehatan YPM Sidoarjo
341D892C-DC05-4E8B-9E57-0796C040C096,021035,Universitas Muhammadiyah Kotabumi
19DFCEC1-E3DF-492C-89FE-0796C83C851B,902183,Vysoka Skola Umeleckoprumyslova
30F4B248-622F-402B-A475-079B44DDFEF0,213350,"STAI Syarif Muhammad Raha, Muna, Sulawesi Tenggara"
3D787750-3137-4759-A506-079D8050BAF9,901711,The University Of Derby At Malaysia
8DDB3F36-DEB0-4AA8-95F0-079DEEA43C06,083007,Sekolah Tinggi Manajemen Taman Pendidikan 45
01128CFF-F637-436A-9D44-07A14105CB77,901278,Northwestern University
006C0333-F899-47C4-A289-07A2DF9DBF82,034011,Akademi Akuntansi YAI Jakarta
8D41A5AF-4B6C-49AD-8DEA-07A7F8AF1427,043026,Sekolah Tinggi Ilmu Ekonomi STEMBI
42B14B2F-DF81-4EF4-B244-07A97A56C74F,443003,Sekolah Tinggi Penyuluhan Pertanian Gowa 
FE321D16-A455-4FF8-9139-07AA33682997,900498,Universiti Sains Malaysia
9F600F0A-0ECF-4F75-9751-07AA5E5F203E,011046,Universitas Potensi Utama
34209B64-03E2-4AA0-9161-07ABCDB4B69C,023089,STIKES Bhakti Husada Bengkulu
4F598E9D-3495-43BD-B588-07B3A15D5117,901490,Grinnell College
4154A2DB-57AB-44EF-BADC-07BECEABE8C8,901775,Institute D elevage Et De Medicine Veterinaire
44EB82C5-E276-4A7F-9898-07C190824F2F,161011,Universitas Katolik De La Salle
967DE10D-AFFB-40A4-ADA8-07C48D646F8F,213509,STI Ekonomi Syari`ah Baktiya Aceh Utara
0FF44D9C-99D5-4844-9270-07C97ADEDB0F,900368,National Ilan University
430B511D-E9E3-4931-BF7C-07CC2483D7FC,900875,College Of Basic Education
BCB78642-5730-40E8-AEAF-07D482F25FDB,901524,University Of Beverly Hills
C4CF82B4-8941-404C-ADD8-07D86C1212BE,021004,Universitas Muhammadiyah Metro
5A6CCA55-2299-49A7-87F0-07F5B7A4DE73,901568,Bournemouth University
CAD4A44A-B286-4D43-9D7E-07F9168F1BE3,025016,Politeknik Belitung
CD5FE2A5-A4EF-4707-85E2-07F9D3346927,901752,Ecole Nationale Superieure Des Mines De Paris
D3FA6DD2-A327-4995-BE1B-080792F2F1F0,063042,STMIK AUB Surakarta
12675A6E-1320-455F-9226-080A377D2877,013061,STMIK Budi Darma
EFCE8073-30CA-482B-96B0-080AB6CF0944,073014,STMIK Surabaya
3B04D83D-6F5C-48B7-BBF1-080C2FC891C2,213303,STIT Diniyyah Puteri Rahmah El-Yunusiyyah Kota Padang Panjang
AFA56C4D-0A01-48D2-9C33-081AAEAF8443,900710,Liaocheng Normal University
0EED8F45-9D42-4CBE-BD75-081CC0C11996,902795,Vaasa Institute of Technology
B7F537C3-8B3F-4A21-A3AE-081EF16C1FD5,233166,STT Tabernakel Indonesia Surabaya
1D2F885B-A0F8-4F3C-B55C-08254F06D105,023146,Sekolah Tinggi Ilmu Kesehatan Patriot Bangsa Lampung
7AB2D1A3-FB16-4390-9D67-0838F57275D6,405012,Poltekkes Kemenkes Tasikmalaya
FC2A6B0B-EC10-4EBF-AB47-083B84E68A80,902312,Schaffhauser Techniker Schule
FF05A3B8-D1F5-49AD-8612-083CF25496CA,043195,Sekolah Tinggi Ilmu Ekonomi Paripurna
48EA802E-A6D0-4B02-A764-084B647FA697,103009,Sekolah Tinggi Ilmu Ekonomi KBP
365F1EA2-AAE0-4519-9C0A-085781EAC862,900108,Osaka International University
DF06665E-359C-49EC-8889-0858919F8F12,435010,Politeknik Industri Furnitur dan Pengolahan Kayu
25906E39-C5D1-4462-852F-085EA9185DFD,901292,University Of Dallas
14DF8DCC-37E8-4AAD-A3D0-08683244C533,043169,Sekolah Tinggi Ilmu Ekonomi Pelita Bangsa
874DECCE-5E00-4CE8-BDAE-0872FB42AE40,900549,University  Winnipeg At Malaysia
E4EB5E03-990D-447D-A239-0879EFD51694,041023,Universitas Galuh
3C42BEDA-111F-4D2C-93A4-087C632D54A0,143012,STIKOM Muhammadiyah Jayapura
4F888BB7-6BF1-4468-85DE-0883EB0D650B,900898,Algon Queen College
7B3E9B0F-5304-42FB-A694-088460AE92C8,105006,Politeknik Jambi
00F6D4C7-7F7E-4D9A-84F0-08A25592B2D0,903307,Sydney International Business Network College
D774F446-F0A0-446A-8E58-08A6EB37B9B3,243010,Sekolah Tinggi Agama Hindu Negeri Jawa Dwipa Klaten Jawa Tengah
7C59DBAE-9BC8-4142-A31E-08A847A45480,212104,Institut Islam Nahdlatul Ulama Temanggung
04509C51-E345-401A-8AF2-08A942017094,213201,STAI Al-Hamidiyah Bangkalan
C7CB5AAA-92BC-4ABE-A43A-08B089C48A90,134001,Akademi Manajemen Banda Aceh
117013AA-D01B-4A13-8327-08B471FF072F,901444,Bellarmine College
9A5338D3-DAE1-4187-824B-08B70BBA2FB1,293005,Sekolah Tinggi Ilmu Agama Buddha Jinarakkhita
635BCAE6-2BF1-4C6E-8438-08BA5C8516EB,043041,STKIP Siliwangi
43C1B286-FE24-4ECB-B2CD-08C171E0A0D3,213623,Sekolah Tinggi Ilmu Ushuluddin Masjid Al Akbar Surabaya Jawa Timur
C3F481D3-707F-4AAD-AC25-08C7AF240ABD,061064,Universitas Karya Husada Semarang
D86E2F3F-9544-4988-9A0D-08CFCDC08489,344047,Akademi Keperawatan Dr. Soedono Madiun Prov. Jawa Timur
BE8FF647-64F4-4016-8B87-08D137FABA53,213113,STAI Azzakiyah Ujungberung Bandung
6248DB91-52B4-4483-A897-08D73478EB44,043242,STMIK PGRI Tangerang
0034A00A-D4DF-4E66-B2FD-08DB4E18E907,901226,Virginia Polytechnic Institute and State University
A832BC2C-B024-44A2-849F-08E281D55B12,903476,University of Engineering and Technology Taxila
C4C7E5E4-4FA4-4FA0-AB79-08E81D9615A7,013076,Sekolah Tinggi Ilmu Ekonomi Y P Kampus
091EF0BC-6B32-431F-A006-08EC147C2307,901228,Seattle University
DC27C33B-2656-412F-91CC-08ED8D665C5E,901318,Alfred University
05411B05-B2FC-4008-BD69-08F0D83091AE,213546,Sekolah Tinggi Ilmu Al-Qur'an Ash-Shiddiq
597D222A-655B-44DA-BCA2-08F3D26BEE67,900320,Central Police University
374F206D-9C0C-44E2-815F-08F8F951153C,064011,Akademi Pertanian Hkti Banyumas
A054C167-0739-48D7-A44F-0901B1E7202B,901767,Institut De Formation Unversitaire Et De Recherce
DECD4B61-5626-43FC-9CAE-09111A78500D,902858,Institute International De Glion
446A7602-6422-4A93-B087-0926C1068408,405025,Poltekkes Kemenkes Manado
0DFD2612-32B6-4FE8-BEE6-09283EFA6C59,164025,Akademi Fisioterapi ST Lukas Tomohon
AAC7172C-2AD2-4AA7-A032-092AFB48D673,033086,Sekolah Tinggi Ilmu Ekonomi Taman Siswa
ED2748FE-C60F-4541-8699-092D85B5D73F,434004,Akademi Pimpinan Perusahaan
C2A23F60-50AA-465D-9622-09366E5645C3,901834,Christtelijk Hogeschool Noord Netherland
C34944A4-9112-4DD4-B517-093E57380301,434005,Akademi Teknik Industri Makassar
079C3C6E-A0D8-4DE6-8865-09462C86A1CB,005022,Politeknik Perikanan Negeri Tual
A8E191DB-CCF7-4A12-8488-094F1876A107,091079,Universitas Sulbar Manarang
16312227-B756-49CB-882C-094F835EAEE9,900443,Seventh Day Adventist Theological Seminary
836B5CFA-FAE4-48D7-90A6-0962FF599D3C,213189,STAI Alma Ata Yogyakarta
1CE6C74E-B9A6-4D9B-AB90-096CED8808E5,344017,Akademi Keperawatan Gunungsitoli Pemerintah Kabupaten Nias
4E7A44E0-1A18-4333-88A1-096F09DBACCF,263001,Sekolah Tinggi Agama Katolik Negeri Pontianak
9EBF5F02-69D4-48DD-83BB-096F4C805AC3,233089,Sekolah Tinggi Teologi Inalta
84E506D3-B0C5-4AEC-8AE8-097267A5C240,902401,Blue Mountains International Hotels Schools
78B0F505-5483-4F4C-BBF8-0976E5C9DCD1,900556,Royal Melbourne Institute of Technology at Malaysia
23A90A9D-4F1F-4094-9AF2-097CA9563E73,233298,Sekolah Tinggi Teologi Agape Manado
19F53715-7F6E-419D-BB67-097D654927FD,034218,Akademi Keperawatan Sumber Waras
439DD4B0-642E-4256-A93F-097F40934F76,071032,Universitas Muhammadiyah Jember
594695FA-F341-4F67-B4E8-097F8E58A510,043354,STKIP Sera
90A4FD86-6946-4C7F-8426-09816CD9EBD0,031067,Universitas Pradita
67E506F8-72F5-49FA-B741-098F35498B71,213440,Sekolah Tinggi Ilmu Syari`ah Miftahul Ulum Lumajang
56634499-BB46-4D97-BABB-098FF498972B,3001,STKIP Tomaka Tiwikrama
99A3B7AF-6470-4D18-8B06-09941E663B07,001019,Universitas Brawijaya
0CD6DB01-1E68-42FC-B9F4-09972BE9003E,901438,University Nashville Tennessee
F6D3CD13-4037-40EF-8BB7-09BB0245C54E,213159,"STAI Babunnajah Pandeglang, Banten"
EBB5A55A-0352-4795-8A65-09BDAC6B9AD2,092031,Institut Teknologi dan Bisnis Arungpalakka
F8210147-4C9F-4FF4-8306-09CF212C4E7C,900163,Tokyo School Of Business
9B22FC07-AC0E-4ED9-A6ED-09D0B0E7E601,071067,Universitas Islam Lamongan
E4EF5716-C7CC-4766-B87A-09D34F273F7A,055006,Politeknik Seni Yogyakarta
AB4C2B19-2EDB-4275-A8AC-09E28D07B9AF,134016,Akademi Keperawatan Teungku Fakinah Banda Aceh
30ED0451-BCC5-4A88-A50E-09E310F3A476,903220,Discipleship Training Centre
43B9EFF7-6909-4EFE-A7DE-09E6F94BA991,103013,Sekolah Tinggi Bahasa Asing Prayoga
16BEA37C-17B6-4CB5-BBFE-09EC5BC3A074,211017,Universitas Al-Qolam Malang
61C05921-5475-4CEF-94F4-09ECB5FCE1CE,141002,Universitas Sains Dan Teknologi Jayapura
52147E68-81D2-4E07-8557-09EE06C7FF50,045043,Politeknik Meta Industri Cikarang
CED855C3-C2C7-4CB8-BC3B-09EE866DE63F,115009,Politeknik Malinau
D8E4BEEA-F978-4BB6-BAD0-09F0BE679EB6,094151,Akademi Maritim Palopo
F96882BA-C3F8-4267-91F1-09F3152C0984,033138,Sekolah Tinggi Ilmu Maritim Ami
2B9B93E5-C811-4BEF-90EA-09F6417742A9,900297,Seoul Theological University
A6C486E2-090D-4A32-9AC0-09FC52EBEB0A,902910,HOCHSCHULE FUR TECHNIK UND WIRTSCHAFT BERLIN
4C975A8B-2EEC-4C1E-B839-0A10960EA4A2,902460,Lincoln University
FD74DC10-A9BF-4C09-92A6-0A10B51D412D,153008,Sekolah Tinggi Bahasa Asing Cakrawala Nusantara
9D416AB2-B26A-4140-9874-0A279CDF583F,043113,Sekolah Tinggi Teknologi Jawa Barat
CEA58D4E-385F-4207-A4B5-0A3DB3CD49B7,063117,Sekolah Tinggi Ilmu Kesehatan Panti Wilasa
7DD087A5-B879-46D8-A01C-0A3F25E17717,902341,Slovak Technical University
C507C487-FAF0-4481-8667-0A3FBACE5CFC,903041,Troy University
2A840B56-B65F-4AB4-998A-0A4346CD12FA,901626,Glasgow Caledonian University
B5BB9192-9CB2-46C0-9FE3-0A47522122C2,043270,STIKES Wijaya Husada Bogor
304EAA8F-76DF-445C-BA24-0A4C474475BF,902876,CHONGQING NORMAL UNIVERSITY
B9989329-8549-4C82-81DB-0A4E126423BC,043088,Sekolah Tinggi Ilmu Ekonomi Miftahul Huda
15EE288E-A6F6-44F4-9952-0A576D094F69,074096,Akademi Kebidanan Ar-Rahma 
EFE7A623-2AD9-4C98-9D42-0A5B8F22C356,900429,Alliance Biblical Seminary
B28BD0F8-A536-4246-AA39-0A605C17FCB8,104104,Akademi Keperawatan Purna Bhakti Husada
84D7FF03-C1E6-4F75-A006-0A64FDC091E2,133005,Sekolah Tinggi Ilmu Kehutanan Pante Kulu
69A424A1-31C8-41DE-AA06-0A66449F5FB3,424007,Akademi Perkeretaapian Indonesia Madiun
3FE94BE4-5B0D-401C-9EA7-0A6CB1D17B3A,900010,Hitotsubashi University
5451693B-6352-4E1B-BC17-0A6D3FE793E8,902944,National Graduate Institute for Policy Studies
742D821D-3761-4391-853E-0A6E8BFB6027,043222,STIKES Muhammadiyah Tasikmalaya
BE89D7D9-578C-4D95-8FAA-0A705034D894,074037,Akademi Analis Kesehatan Unmuh Surabaya
5A4471F2-3DD5-4836-B02F-0A75AD3BA200,902902,Universidad Pontificia de Salamanca - Campus Madrid 
8BA9F7FA-0FF2-43B5-9C18-0A7B1E0162A1,902048,Rheinische Fachhochschule Koln
155C251C-284E-48F0-AECE-0A7EC8FAF210,902349,Aristotle University Of Koamesakh
EF63E235-BECB-43D9-983B-0A97D21EE5AE,073180,STIKES Pamenang
33FD46D1-EE2C-4D9C-82CB-0A9C1ED76BB1,900021,Kyoto Seika University
C9949438-931E-4A45-BDCD-0AAAC84645B1,032016,Institut Bio Scientia Internasional Indonesia
B1FEED19-474B-41C9-99C8-0AAFC1BC3444,024122,Akademi Kebidanan Bunga Bangsaku Bangka
A58975A1-3E28-4139-8FEE-0AB57DA5A0A4,044241,Akademi Kebidanan Annisa Jaya
86DE6B2B-76AB-4E77-9A7B-0AB6EEA53032,900183,Korea University
A511098A-9FFF-4E16-89F6-0ABFE2691D3F,901049,Illinois College
D3F47767-40FD-4981-A13A-0ACBA7F2D290,900040,Osaka University
3874FEFF-EEB0-4FFD-8FDD-0AD78D71E5A3,901101,Southeastern Louisiana University
45108BA1-03E4-4F7E-8018-0ADEA823DE12,213561,Sekolah Tinggi Ilmu Budaya Islam Syekh Jangkung Pati 
C177B282-AAB6-48C7-A8DB-0AE30961A825,213781,Sekolah Tinggi Ekonomi Islam Fitrah Insani
33FDF343-0A51-4875-B966-0AF402EB3788,213598,Sekolah Tinggi Ilmu Tarbiyah Al- Kifayah Riau
9F82AB8C-DFEB-4993-9CFC-0B02ACE32CB5,005041,Politeknik Negeri Ketapang
2F79D661-CEB2-4557-AAF0-0B0CE7CCD6C0,901466,Baldwin Wallace College At Berea
67033907-64A9-4FC0-95B4-0B10DCD00AAB,902864,Universita di Pisa
0792F28A-247B-4977-8B5F-0B11B0397502,074052,Akademi Keperawatan Kerta Cendekia Sidoarjo
732256CF-F349-477F-A4F3-0B190B26A43E,213406,"STAI Darussalam Martapura, Kalimantan Selatan"
9434680D-8BB3-4B07-BB60-0B1A829FC94D,900650,Srisophon College
E8E6543A-7DE7-4D8D-9CB5-0B29C09A4939,093031,Sekolah Tinggi Ilmu Ekonomi Muhammadiyah Palopo
3E91DEAA-B451-4DB3-9D71-0B3745CB515E,405023,Poltekkes Kemenkes Palangkaraya
B8F6FA68-2DB4-437F-8FB8-0B37D6B627C7,233024,Sekolah Tinggi Alkitab Jember
E946ACF9-DC88-4A6A-84C1-0B3AC7BEC8E3,076006,Akademi Komunitas Darussalam Blokagung
04C9D26E-13C5-4AE7-8748-0B44922FF949,903435,Tomsk State University Of Control Systems And Radioelectronics 
83744592-4433-475D-A212-0B46D3B39B43,104138,Akademi Kebidanan Jakarta Mitra Sejahtera
D0849F12-71E7-4567-99C1-0B46E8E69D6A,901996,Hochschule Offenburg University Of Applied Science
9CC6F946-0B96-4DA6-8974-0B4E72801BD3,901701,University Of Central England In Birmingham
1AC08F4C-9D72-484D-BF7A-0B4E7834774E,0, 
B395024A-5013-46B1-9C71-0B51B5B696A8,901791,Universite De La Mediterranee
124D7B6F-B8C4-4FFE-8D8D-0B62D8172E01,900451,Manila Adventist Medical Center
58BE88E9-0D86-489B-B6FB-0B6D63462D68,901815,Universite De Paris VIII
9BE0DF70-8974-4CBA-A0C0-0B7673BA40E8,071038,Universitas Panca Marga
669CD888-A3DA-4B51-9BF0-0B78A1DA7F48,902369,James Cook University
01B1C3EC-5611-4B8E-881C-0B7ACA8FAB6C,233080,STT Institut Injil Indonesia Batu (I-3)
16FE7DF4-9564-434B-BE50-0B8581DA23D8,902872,University of Sydney
532BD35C-928D-42F5-937E-0B880FF95840,121026,Universitas Dr. Djar Wattiheluw
5F25DA87-9291-4F27-90D9-0BA28B7D959F,900111,Otaru University Of Commerce
23254808-1A9E-4EC3-BB09-0BB02B58749B,525001,Politeknik Pekerjaan Umum
CE783FA7-02DE-411B-A254-0BB7A6ED0402,233028,Sekolah Tinggi Teologi SAAT
6DEDC65C-17EC-4340-B7A0-0BBA59D5D7FA,233060,Sekolah Tinggi Teologi Injili Indonesia Manado
5612E9D9-6DF3-4AC3-A392-0BC1C066E91E,071082,Universitas Nahdlatul Ulama Sidoarjo
A3555160-2470-4607-8653-0BC9597D4894,213337,STAI As`adiyah Sengkang Wajo
6B518B34-CD72-4AE3-A24F-0BD32C04CD33,113011,Sekolah Tinggi Ilmu Ekonomi Muhammadiyah Samarinda
7216A054-4A66-4AA4-9C34-0BD4895560D0,114043,Akademi Keperawatan Dirgahayu Samarinda
CAA5BED1-9DC7-4DB2-8CB7-0BD93C831EE6,213276,STIT Uluwiyah Mojosari Mojokerto
F592BA1E-9074-46B4-B65F-0BDD826F3117,043214,Sekolah Tinggi Ilmu Administrasi Sandikta
E9848ACF-7D79-453C-ABDD-0BF1618A4861,212123,Institut Agama Islam Lukman Edy
BCA1DB95-F1E1-473F-9E5C-0BF75A79A835,091032,Universitas Muhammadiyah Buton
C723011C-90A0-47B5-AEA7-0BFB6699AA28,902536,Argosy University/honolulu
D26B9387-2083-42CC-A6B1-0C1184FAA84C,093105,Sekolah Tinggi Teknologi Dirgantara Makassar
8D24D599-B33A-4FCB-A227-0C1A9AC6C2FA,900275,Mokpo National Maritime University
0214F919-005B-4005-8AD4-0C1E15C5546A,041003,Universitas Islam Nusantara
7FBA4293-8E91-4819-BF3E-0C2627B142A6,083086,STIKES Panca Atma Jaya
E12DC2BF-655D-4D13-ADA8-0C2C91A7028A,041117,Universitas La Tansa Mashiro
9CCF5572-CCBE-429B-A82E-0C3A943E61D7,474002,Akademi Angkatan Udara (AAU)
697FB38A-8DBD-48D6-ACB0-0C3B3FDED69C,902572,ARTS CENTER COLLEGE OF DESIGN
0C169050-5628-41BD-B68E-0C3C1ADE04D0,063070,Sekolah Tinggi Ilmu Kesehatan Duta Gama Klaten
09FCEB99-EB77-4A1D-AED5-0C3FB1E246B7,233074,Sekolah Tinggi Agama Kristen Mesias Sorong
3397F5ED-D61B-4F48-A26F-0C405A870491,063054,STMIK AKI Pati
2D757B7C-2613-4D04-89FF-0C49D3782D94,233228,STT YESYURUN ARASTAMAR SERITI LUWU
1165E134-E947-47F4-A5DA-0C50063F4165,063130,Sekolah Tinggi Ilmu Kesehatan Pemkab Purworejo
D7513C05-7242-4EDF-A7ED-0C5426417B8C,024010,Akademi Akuntansi Lampung
0BCE4DB7-B207-445D-8D03-0C54B7688252,031031,Universitas Satyagama
5AFBC322-B94E-44BE-9C42-0C5F8145E35A,044224,Akademi Kebidanan Medica Obgin
7AA94A3B-8943-4D28-8931-0C628EC7F249,044034,Akademi Pariwisata Tadika Puri
18C2BAE2-DA1A-46CF-8C30-0C6AFAD4736F,161009,Universitas Tompotika Luwuk
B2540A16-53CE-417B-879C-0C6CC3365763,213609,Sekolah Tinggi Ilmu Syariah Haji  Abdul Rasyid Lombok Tengah
CFF67D4D-4AC4-4A9A-9718-0C7AA907B0A7,073023,Sekolah Tinggi Ilmu Administrasi Malang
ED0E8AE4-FC00-425E-A9E7-0C7ACF163439,900900,Brock University
ED0690DB-FBD6-4329-897D-0C7EBBCA701D,043131,Sekolah Tinggi Bahasa Asing JIA
B051BAA9-5A76-4A0A-AB33-0C8A93B0A144,073035,STKIP Muhammadiyah Lumajang
165D3828-C256-4341-BF84-0C8D5EAACDDB,900453,Jose R Reyes Memorial Medical Center
973E0835-3D32-4C1D-831A-0C973EF3DE22,133014,Sekolah Tinggi Ilmu Psikologi Harapan Bangsa
6BDF3248-CF43-41B1-9DC1-0CA439C65740,094047,AMIK Tomakaka 
5745F38D-4771-407F-A17B-0CB29176E069,901384,Quinnipiac College
9A3E6B5F-1756-4254-A555-0CB8B1A802CC,074020,Akademi Perikanan Qomaruddin
76584122-74C4-47F0-BCE1-0CB9236534F2,903311,Asia Pacific Theological Seminary
4AFE63B3-2B72-4A11-8881-0CB9B4298618,903359,Peter the Great St. Petersburg Polytechnic University
C836E1EC-E952-471A-8195-0CBF588715DF,233313,STT Injili di Palembang
6ABF3591-634F-418F-938C-0CC5801962CB,902555,Ecole Speciale des Travaux Publics
60345C4D-7A4B-4199-A493-0CD395028E7C,902548,Universiti Teknikal Malaysia Melaka 
88B1AA92-ED4C-491E-A4EA-0CD65289B061,151017,Universitas Katolik Weetebula
8FFEDA70-58D0-428A-A79A-0CD931E8F394,161028,Universitas Abdul Azis Lamadjido
0043A3A2-F6B3-48B7-9C89-0CEC0C800026,902497,Loma Linda University at Thailand
1F5B9151-B737-4468-B80D-0CEDD5DCB8FD,043280,STIKES Sebelas April Sumedang
DE69F689-5C38-43D1-909A-0CF36598CE06,233146,Sekolah Tinggi Teologi Berea Salatiga
6DFA3BEB-FE12-4E2A-B370-0CF5A57AC8B0,902092,Hochschule Ravensburg Weingarten
5CCBAEDB-AC5C-4C8B-AD75-0D075E89B589,064171,Politeknik Pancasakti Global
80EA33A3-4BF5-4324-9EC6-0D0A2FD33DF7,043247,Sekolah Tinggi Ilmu Hukum Dharma Andhiga
70F78DA8-DF8D-4313-82D2-0D1A586439F2,104112,Akademi Kebidanan Keluarga Bunda Jambi
470D17E4-5BD9-4501-BD34-0D1B9B01B986,233256,STT ARASTAMAR MATARAM
CA6D14B6-5802-415D-9A52-0D28795CF6E6,202031,IAIN Bukittinggi
0968B9A6-7AF4-4CC4-8C86-0D2EAE82E6F2,901194,Pennsylvania State University
4E1AC4CE-07C3-4EB4-A43C-0D2F2C31D03F,901140,University Of Montana
DA64A214-978C-4218-86E0-0D3834C62EC6,900292,Seokyeong University
871734E8-5B0F-4CD6-B8CE-0D3B14BB7E77,041028,Universitas Ars Internasional
2DE514CE-067D-49B5-BEC6-0D3C98C3559D,213379,Sekolah Tinggi Ilmu Dakwah Surakarta (STIDS)
F00953E7-2785-4C4D-AFF1-0D43698BE7D0,233162,Sekolah Tinggi Alkitab Batu Malang
F15F5A7B-83CA-451B-8CC5-0D4955EBEDCC,065043,Politeknik Gusdurian
C0AB6F98-BE32-4ED1-9DB2-0D5DE934DEB7,901100,Northeast Louisiana University
974EA5C1-C797-48B7-ACEA-0D601AAC2A66,902268,Military Command And Engineering Academy
E001D20C-9FC8-4D9B-96EC-0D745997752F,073167,STKIP Al Hikmah Surabaya
080B333F-B418-454B-AFEA-0D76BBECE8EB,900868,University Of Al Mustansiriyah
15248F36-B9F8-4DEE-A41F-0D7AB9689914,024084,Akademi Kebidanan Wira Buana
E03996A3-2F9E-47F8-8C05-0D82C097E105,213343,"STAI DDI Parepare, Sulawesi Selatan"
F3B87708-7AB5-48A7-BABE-0D8575E09B9E,213112,STAI Asshiddiqiyah Karawang
0D81BFC7-379A-485F-8FC3-0D898C6BF826,900475,University of The Philippines At Mindanao
360B7F39-D0AE-4EDE-97A0-0D949FC5115D,011045,Universitas Sari Mutiara Indonesia
CFD3D552-08ED-410E-83F3-0DA0B60D29CC,043345,Sekolah Tinggi Keguruan dan Ilmu Pendidikan Invada Cirebon
5DE5C871-73B8-4E96-ABF0-0DA7476E1AD5,111016,Universitas Borneo Tarakan
490E5082-EAB5-4B09-B04D-0DAA5B6A1EEB,900617,Naresuan University
C84AC100-0BFE-44A7-BCAF-0DBDF9EF0F64,292001,Institute Agama Buddha Nasional Divyarajya
B468E040-FA3C-47BB-9851-0DBF28739EB9,902060,Universitat Kaiserlautern
31BB74C3-92FE-43E6-A9C8-0DCA28A6CF36,213217,STAI Hasanuddin Pare Kediri
ED85CFB9-394B-4D1B-9F01-0DD77E3723C0,901361,Lewis And Clark College
20CDDE7D-3D46-4FD8-A7B5-0DDC1AB15D94,903360,Islamic Online University
